1976/294   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:28 0.29 269.41 148.69  4.69 1647 118.92   324.4 264886.  0.98  3.64   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 93.87 311.0 194735.
 3:16:54 0.29 270.34 147.82  4.79 1647 116.62   324.3 242101.  4.05 -2.72 -38.69  15.23  -7.63 0.63 1.28 1.80 -1.00  -1.0     -1.101.41 309.0 170115.
 3:17:35 0.29 270.35 147.82  4.79 1647 115.59   323.5 231115.  3.94 -2.72 -38.91  16.54  -6.04 0.61 0.86 0.70 -1.00  -1.0     -1. 99.06 311.4 203760.
 3:18:15 0.29 270.35 147.82  4.79 1647 109.90   327.5 250264.  3.66 -2.45 -38.13  18.04  -2.77 0.68 1.57 1.09 -1.00  -1.0     -1. 96.75 311.4 184074.
 3:18:56 0.29 270.35 147.81  4.79 1647 114.80   327.9 236442.  5.27 -2.36 -35.81  21.63  -6.32 0.86 1.08 1.81 -1.00  -1.0     -1.101.08 311.6 201508.
 3:19:36 0.29 270.36 147.81  4.79 1647 119.16   329.1 243800.  5.96 -4.57 -36.08  20.83  -3.73 0.98 2.31 2.07 -1.00  -1.0     -1. 99.96 310.9 175573.
 3:20:17 0.29 270.36 147.81  4.79 1647 116.83   331.3 229257.  6.08 -2.82 -35.26  22.36  -5.08 0.83 1.61 1.64 -1.00  -1.0     -1.105.14 316.0 191779.
 3:20:57 0.29 270.36 147.80  4.79 1647 115.14   334.0 227827.  4.95 -2.92 -35.28  22.51  -6.45 0.87 2.01 1.69 -1.00  -1.0     -1.100.34 317.0 176044.
 3:21:38 0.29 270.37 147.80  4.79 1647 124.04   333.2 210425.  6.29 -2.09 -32.90  27.02  -4.14 0.71 1.74 1.69 -1.00  -1.0     -1. 97.24 320.1 179653.
 3:22:18 0.29 270.37 147.80  4.79 1647 125.97   333.4 214726.  6.46 -3.96 -32.70  25.34  -3.18 1.53 2.92 5.07 -1.00  -1.0     -1.106.32 316.7 162196.
 3:22:59 0.29 270.37 147.79  4.79 1647 119.88   335.0 230637.  6.29 -0.70 -35.15  21.99  -0.06 1.37 3.72 3.42 -1.00  -1.0     -1.103.15 315.8 184308.
 3:23:39 0.29 270.38 147.79  4.79 1647 131.41   332.8 236504.  5.98  1.03 -34.25  22.73   5.66 1.19 1.91 2.05 -1.00  -1.0     -1.104.10 315.4 170248.
 3:24:20 0.29 270.38 147.79  4.79 1647 131.19   331.4 240090.  4.55 -0.49 -37.51  19.30   0.27 0.76 1.45 2.99 -1.00  -1.0     -1.105.59 312.3 211497.
 3:25:00 0.29 270.39 147.79  4.79 1647 125.57   327.0 221097.  6.08  0.04 -38.67  17.24   3.45 1.54 2.82 2.16 -1.00  -1.0     -1.108.02 313.1 176804.
 3:25:41 0.29 270.39 147.79  4.79 1647 127.67   330.1 245359.  5.88 -0.82 -36.71  19.91   4.38 2.07 3.52 4.85 -1.00  -1.0     -1.111.77 315.1 147366.
 3:26:21 0.29 270.39 147.78  4.79 1647 124.90   332.0 245320.  4.11  0.08 -37.16  21.31  -1.54 1.75 4.85 4.87 -1.00  -1.0     -1.101.03 312.7 174864.
 3:27:02 0.29 270.40 147.78  4.79 1647 118.12   335.6 193312.  5.40 -3.18 -35.86  24.51  -8.63 1.22 1.51 2.00 -1.00  -1.0     -1.100.62 319.1 175703.
 3:27:42 0.29 270.40 147.78  4.79 1647 117.33   334.2 225592.  5.55 -2.94 -34.84  26.22  -7.20 0.37 0.68 0.91 -1.00  -1.0     -1. 98.32 318.2 161455.
 3:28:23 0.29 270.40 147.77  4.79 1647 125.14   332.3 198169.  5.86 -2.62 -34.56  26.19  -8.50 0.36 1.11 1.62 -1.00  -1.0     -1.100.67 320.0 173010.
 3:29:03 0.29 270.41 147.77  4.80 1647 116.82   335.9 221373.  5.35 -1.40 -36.39  26.09  -2.81 0.51 1.13 1.87 -1.00  -1.0     -1. 99.39 316.9 159386.
 3:29:44 0.29 270.41 147.77  4.80 1647 125.65   331.3 258447.  4.90 -2.08 -34.25  27.96  -5.85 2.19 1.96 2.88 -1.00  -1.0     -1.100.80 318.0 178402.
 3:30:24 0.29 270.41 147.77  4.80 1647 122.57   336.7 190035.  6.92 -3.07 -34.36  23.68 -10.39 3.66 4.60 2.86 -1.00  -1.0     -1.107.15 316.4 150904.
 3:31:05 0.29 270.42 147.76  4.80 1647 143.12   323.0 208921.  5.70 -3.64 -38.33  16.08 -11.59 2.29 3.37 7.16 -1.00  -1.0     -1.107.80 307.7 139070.
 3:31:45 0.29 270.42 147.76  4.80 1647 117.52   326.5 229497.  4.91 -2.76 -39.47  19.55  -3.46 0.62 1.64 1.19 -1.00  -1.0     -1.103.16 311.1 164862.
 3:32:26 0.29 270.42 147.76  4.80 1647 128.87   327.3 233460.  5.66 -1.52 -40.02  18.40  -3.87 0.56 1.52 1.65 -1.00  -1.0     -1.100.85 310.1 139882.
 3:33:06 0.29 270.42 147.75  4.80 1647 110.27   333.6 208817.  4.56 -1.55 -40.36  18.92  -3.37 1.01 2.58 1.37 -1.00  -1.0     -1.102.44 311.5 159681.
 3:33:47 0.29 270.42 147.75  4.80 1647 129.06   321.1 258857.  4.35 -0.95 -41.45  15.34   0.47 0.41 0.68 1.81 -1.00  -1.0     -1.103.61 311.0 202759.
 3:34:27 0.29 270.43 147.75  4.80 1647 114.30   328.5 309763.  3.69 -0.70 -41.48  15.75   1.98 0.38 0.41 1.05 -1.00  -1.0     -1. 98.18 309.3 174793.
 3:35:08 0.29 270.43 147.74  4.80 1647 111.41   329.3 267371.  3.56 -0.50 -41.74  16.15   5.44 0.70 1.71 1.41 -1.00  -1.0     -1. 95.63 314.6 187988.
 3:35:48 0.29 270.43 147.74  4.80 1647 120.45   331.2 238310.  3.38  0.88 -38.02  21.21   6.50 2.11 4.41 2.12 -1.00  -1.0     -1. 95.74 313.1 172578.
 3:36:29 0.29 270.44 147.74  4.80 1647 112.18   336.4 245525.  5.38 -0.67 -35.12  27.79   2.09 1.20 1.37 1.10 -1.00  -1.0     -1. 92.13 315.6 128434.
 3:37:09 0.29 270.44 147.74  4.80 1647 114.50   335.2 205900.  5.51 -1.06 -34.57  27.25   2.93 0.74 1.34 3.56 -1.00  -1.0     -1. 98.05 315.3 154981.
 3:37:50 0.29 270.44 147.73  4.80 1647 117.20   336.0 224111.  6.07  0.58 -33.93  27.42   6.13 0.46 0.68 0.54 -1.00  -1.0     -1. 97.38 315.3 134044.
 3:38:30 0.29 270.45 147.73  4.80 1647 120.59   331.0 229685.  5.05  0.20 -34.43  27.17   5.32 0.47 0.44 0.42 -1.00  -1.0     -1. 96.98 316.3 157190.
 3:39:11 0.29 270.45 147.73  4.80 1647 120.62   323.7 138144.  6.79 -0.48 -34.21  27.35   5.42 0.21 0.45 0.79 -1.00  -1.0     -1. 96.50 318.1 175693.
 3:39:51 0.29 270.45 147.72  4.80 1647 119.09   325.6 157277.  6.14 -0.27 -35.19  27.03   4.71 0.34 0.65 1.45 -1.00  -1.0     -1. 93.08 323.4 194729.
 3:40:32 0.29 270.46 147.72  4.80 1647 116.29   323.7 133268.  6.04 -0.66 -35.44  26.78   3.75 0.40 0.44 0.70 -1.00  -1.0     -1. 91.65 319.4 174465.
 3:41:12 0.29 270.46 147.72  4.80 1647 119.09   324.1 156650.  6.18 -0.59 -35.82  25.90   5.18 0.32 0.64 0.87 -1.00  -1.0     -1. 93.05 316.9 152707.
 3:41:53 0.29 270.46 147.71  4.80 1647 118.21   323.1 138540.  6.15 -0.70 -36.41  25.01   5.92 0.21 0.35 0.44 -1.00  -1.0     -1. 93.26 318.9 181852.
 3:42:33 0.29 270.47 147.71  4.80 1647 120.30   323.0 161744.  6.19 -1.01 -35.57  25.45   5.16 0.94 1.74 1.72 -1.00  -1.0     -1. 95.65 315.5 159519.
 3:43:14 0.29 270.47 147.71  4.80 1647 117.22   325.7 136296.  6.60 -1.33 -34.91  28.29   3.34 0.52 0.61 1.05 -1.00  -1.0     -1. 92.66 320.5 172711.
 3:43:54 0.29 270.47 147.70  4.80 1647 122.12   322.4 159561.  6.92 -1.58 -35.07  27.48   3.76 0.46 0.77 1.20 -1.00  -1.0     -1. 94.67 313.3 157534.
 3:44:35 0.29 270.48 147.70  4.80 1647 121.69   322.6 133749.  7.00 -1.41 -35.33  27.23   0.74 0.86 0.92 0.72 -1.00  -1.0     -1. 93.01 313.6 130822.
 3:45:15 0.29 270.48 147.70  4.80 1647 126.06   322.2 172428.  6.98 -1.53 -35.18  26.93  -0.56 0.72 0.60 0.96 -1.00  -1.0     -1.101.06 317.2 222354.
 3:45:56 0.29 270.48 147.69  4.80 1647 120.46   324.1 139628.  6.70 -2.09 -35.92  26.60  -2.53 0.86 1.15 1.88 -1.00  -1.0     -1. 94.34 319.2 181277.
 3:46:36 0.29 270.49 147.69  4.80 1647 120.34   324.1 162501.  6.30 -2.79 -35.42  26.70  -5.80 0.90 0.68 1.59 -1.00  -1.0     -1. 92.34 316.4 158580.
 3:47:17 0.29 270.49 147.69  4.80 1647 116.82   323.4 144446.  5.95 -1.16 -34.89  26.67  -3.29 1.00 2.24 2.25 -1.00  -1.0     -1. 95.46 318.7 179864.
 3:47:57 0.29 270.49 147.68  4.80 1647 129.21   322.6 162108.  7.13 -2.41 -34.03  26.74  -2.85 0.65 0.94 1.10 -1.00  -1.0     -1. 99.20 314.1 164940.
 3:48:38 0.29 270.50 147.68  4.80 1647  -1.00    -1.0     -1. -1.00 -1.00 -29.52  29.70  -3.55 1.40 1.02 2.59 -1.00  -1.0     -1.100.77 311.9 134220.
 3:49:18 0.29 270.50 147.68  4.81 1647 126.26   332.6 198650.  6.95 -1.01 -30.53  28.87  -2.60 0.80 0.64 1.32 -1.00  -1.0     -1.104.02 313.9 154698.
 3:49:59 0.29 270.50 147.68  4.81 1647  -1.00    -1.0     -1. -1.00 -1.00 -30.61  30.01  -1.60 1.07 1.47 1.37 -1.00  -1.0     -1.101.23 310.0 140002.
 3:50:39 0.29 270.51 147.68  4.81 1647  -1.00    -1.0     -1. -1.00 -1.00 -30.22  31.36   0.96 0.52 0.49 0.88 -1.00  -1.0     -1. 98.34 315.4 165662.
 3:51:20 0.29 270.51 147.67  4.81 1647 111.25   334.2 203636.  4.90  0.09 -31.21  30.14   3.59 0.63 1.00 0.93 -1.00  -1.0     -1. 91.78 316.5 135269.
 3:52:00 0.29 270.51 147.67  4.81 1647 111.21   335.7 187693.  5.44 -0.38 -30.58  30.76   4.61 1.27 0.98 1.48 -1.00  -1.0     -1. 92.91 316.1 154363.
 3:52:41 0.29 270.51 147.67  4.81 1647 115.92   337.7 204253.  5.75  0.06 -31.17  29.52   4.99 2.45 2.46 1.45 -1.00  -1.0     -1. 95.56 323.0 167422.
 3:53:21 0.29 270.52 147.66  4.81 1647 114.52   332.6 238076.  4.39 -0.43 -32.16  28.64   5.81 0.93 1.25 0.73 -1.00  -1.0     -1. 94.69 316.6 162907.
 3:54:02 0.29 270.52 147.66  4.81 1647 126.10   333.3 208652.  5.62  0.30 -28.73  30.88   7.49 1.09 0.61 0.68 -1.00  -1.0     -1. 94.17 316.8 134129.
 3:54:42 0.29 270.52 147.66  4.81 1647 108.54   336.0 186419.  5.43  0.01 -27.27  31.22   8.31 0.44 0.61 0.80 -1.00  -1.0     -1. 97.55 319.6 156173.
 3:55:23 0.29 270.53 147.65  4.81 1647 119.97   336.3 259812.  5.13  0.18 -28.24  29.67   8.34 0.79 1.27 0.84 -1.00  -1.0     -1. 98.12 316.8 142672.
 3:56:03 0.29 270.53 147.65  4.81 1647 125.79   325.3 225255.  5.19  0.18 -30.08  28.88   7.03 0.70 1.28 3.62 -1.00  -1.0     -1.106.60 309.8 171629.
 3:56:44 0.29 270.53 147.65  4.81 1647 111.86   333.0 200306.  5.31 -1.11 -32.35  28.06   3.55 1.35 1.18 0.75 -1.00  -1.0     -1. 98.09 317.6 179503.
 3:57:24 0.29 270.54 147.65  4.81 1647 112.61   327.1 212059.  4.63 -0.47 -33.03  28.04   4.73 0.47 0.66 0.50 -1.00  -1.0     -1. 95.78 312.9 158723.
 3:58:05 0.29 270.54 147.64  4.81 1647 109.69   329.9 202372.  5.20 -0.49 -31.23  28.75   3.45 0.40 0.83 1.17 -1.00  -1.0     -1. 97.71 309.8 137345.
 3:58:45 0.29 270.54 147.64  4.81 1647 118.60   327.0 222701.  5.73 -1.61 -30.15  29.16   2.46 0.70 1.32 1.75 -1.00  -1.0     -1. 97.99 312.6 162267.
 3:59:26 0.29 270.55 147.64  4.81 1647 115.98   327.3 226632.  6.28 -0.62 -30.59  28.24   4.48 0.31 0.34 0.46 -1.00  -1.0     -1.100.56 309.0 149293.
 4:00:06 0.29 270.55 147.63  4.81 1647 117.37   328.9 201115.  6.36  0.33 -30.39  28.32   4.43 0.55 0.34 0.83 -1.00  -1.0     -1.103.19 309.2 167049.
 4:00:47 0.29 270.55 147.63  4.81 1647 118.22   326.9 194508.  6.22 -0.23 -32.06  27.14   4.41 0.86 0.76 0.79 -1.00  -1.0     -1.100.32 309.3 140366.
 4:01:27 0.29 270.56 147.63  4.81 1647 109.67   324.4 212985.  4.97  0.11 -32.40  26.18   5.45 0.32 0.25 0.23 -1.00  -1.0     -1. 99.70 309.1 163336.
 4:02:08 0.29 270.56 147.63  4.81 1647 115.95   328.6 210114.  5.22 -0.09 -32.84  26.44   5.58 0.33 0.47 0.30 -1.00  -1.0     -1. 92.75 312.0 136659.
 4:02:48 0.29 270.56 147.62  4.81 1647 118.22   327.7 229695.  5.76  0.35 -31.87  25.45   8.13 0.71 0.69 1.10 -1.00  -1.0     -1. 96.03 313.3 163862.
 4:03:29 0.29 270.57 147.62  4.81 1647 126.24   327.2 221168.  6.78  1.12 -32.50  23.90  -2.70 0.98 3.02 5.61 -1.00  -1.0     -1.111.14 315.5 208886.
 4:04:09 0.29 270.57 147.62  4.81 1647 115.03   327.7 246022.  5.81 -1.35 -34.61  23.87  -5.98 0.24 0.63 0.94 -1.00  -1.0     -1. 95.23 304.7 119222.
 4:04:50 0.29 270.57 147.61  4.81 1647 107.13   326.4 255384.  5.49 -1.28 -33.54  26.29  -5.15 0.45 0.82 1.02 -1.00  -1.0     -1. 94.41 312.1 184233.
 4:05:30 0.29 270.58 147.61  4.81 1647 114.77   330.3 244885.  5.45 -2.05 -33.98  25.76  -4.50 0.56 1.13 3.73 -1.00  -1.0     -1. 93.92 310.7 162809.
 4:06:11 0.29 270.58 147.61  4.81 1647 108.70   326.1 259523.  6.56 -0.87 -34.47  13.44 -17.83 0.74 6.11 8.12 -1.00  -1.0     -1.103.85 312.7 221191.
 4:06:51 0.29 270.58 147.60  4.81 1647 111.55   337.0 214973.  1.96 -2.69 -32.98   8.47 -27.94 1.04 1.41 1.40 -1.00  -1.0     -1. 89.48 324.8 156274.
 4:07:32 0.29 270.59 147.60  4.81 1647 110.41   336.1 213544.  1.93 -3.87 -33.19  12.31 -26.29 1.57 3.27 3.55 -1.00  -1.0     -1. 91.40 325.5 189470.
 4:08:12 0.29 270.59 147.60  4.82 1647 108.15   333.1 257570.  3.38 -2.74 -35.47  20.39 -14.71 0.45 1.96 2.82 -1.00  -1.0     -1. 95.60 321.1 225167.
 4:08:53 0.29 270.59 147.59  4.82 1647 116.24   321.7 215675.  5.97 -2.68 -35.55  22.71 -10.48 1.00 1.27 0.45 -1.00  -1.0     -1. 98.10 306.9 201131.
 4:09:33 0.29 270.60 147.59  4.82 1647 120.18   320.3 226512.  6.39 -3.23 -34.71  22.43 -10.45 0.37 1.00 0.78 -1.00  -1.0     -1. 97.50 304.9 171382.
 4:10:14 0.29 270.60 147.59  4.82 1647 113.72   321.2 238973.  6.36 -2.37 -34.43  23.03 -10.91 0.67 0.52 0.87 -1.00  -1.0     -1. 96.37 297.9 109457.
 4:10:54 0.29 270.60 147.58  4.82 1647 108.92   325.0 187472.  5.73 -2.02 -34.26  25.00 -10.91 0.91 1.39 0.94 -1.00  -1.0     -1. 95.08 308.5 163706.
 4:11:35 0.29 270.60 147.58  4.82 1647 116.12   328.5 224361.  6.18 -1.40 -29.75  30.60  -4.80 1.94 2.41 2.10 -1.00  -1.0     -1. 99.67 315.7 181566.
 4:12:15 0.29 270.61 147.58  4.82 1647 116.90   328.9 204799.  6.10 -1.30 -27.67  32.39  -5.60 2.78 1.89 2.02 -1.00  -1.0     -1.101.43 313.6 159593.
 4:12:56 0.29 270.61 147.57  4.82 1647 116.58   332.7 213921.  7.03 -1.23 -29.74  30.34  -7.62 1.31 0.80 1.61 -1.00  -1.0     -1. 93.98 315.4 181329.
 4:13:36 0.29 270.61 147.57  4.82 1647 115.47   328.1 209971.  6.44 -1.43 -30.00  30.30  -7.80 0.99 0.90 0.88 -1.00  -1.0     -1. 95.00 311.5 159935.
 4:14:17 0.29 270.62 147.57  4.82 1647 112.69   327.3 213141.  6.17 -2.19 -30.84  29.68  -7.75 0.46 0.43 0.44 -1.00  -1.0     -1. 94.50 310.6 132404.
 4:14:57 0.29 270.62 147.57  4.82 1647 109.30   325.8 191903.  5.81 -1.54 -32.22  28.81  -6.22 0.32 0.39 0.63 -1.00  -1.0     -1. 97.57 310.5 157339.
 4:15:38 0.29 270.62 147.56  4.82 1647 112.96   325.4 190444.  6.50 -1.61 -32.77  28.81  -5.67 0.76 0.75 0.64 -1.00  -1.0     -1. 94.43 310.6 132082.
 4:16:18 0.29 270.63 147.56  4.82 1647 109.98   327.6 195479.  5.34 -1.53 -34.35  26.88  -5.29 0.47 0.66 0.90 -1.00  -1.0     -1. 95.91 308.8 157030.
 4:16:59 0.29 270.63 147.56  4.82 1647 118.89   327.4 252724.  5.79 -1.08 -31.58  30.13  -1.53 1.33 1.57 0.98 -1.00  -1.0     -1. 93.86 308.8 133378.
 4:17:39 0.29 270.63 147.56  4.82 1647 113.28   335.1 219739.  6.41 -0.78 -30.22  30.84   1.96 1.19 0.95 1.63 -1.00  -1.0     -1. 96.38 313.1 164918.
 4:18:20 0.29 270.64 147.55  4.82 1647 101.17   332.3 208648.  7.33  0.20 -35.35  25.46  -2.47 1.93 2.10 1.72 -1.00  -1.0     -1. 86.08 313.9 176615.
 4:19:00 0.29 270.64 147.55  4.82 1647 110.30   310.0 254647.  0.00 -1.09 -36.83  23.74  -1.73 0.37 0.62 0.80 -1.00  -1.0     -1. 90.79 303.6 118000.
 4:19:41 0.29 270.64 147.55  4.82 1647 113.66   323.3 235211.  4.79 -0.05 -37.47  22.96  -1.40 0.36 0.96 0.91 -1.00  -1.0     -1. 92.39 304.2 146041.
 4:20:21 0.29 270.65 147.54  4.82 1647 115.35   325.7 223734.  4.88  0.00 -36.31  26.59  -5.61 0.49 0.86 1.21 -1.00  -1.0     -1. 86.30 313.1 163894.
 4:21:02 0.29 270.65 147.54  4.82 1647 105.76   332.9 251077.  4.65 -1.47 -37.03  22.67   0.27 1.11 3.65 5.02 -1.00  -1.0     -1. 90.49 313.3 182505.
 4:21:42 0.29 270.65 147.54  4.82 1647 100.16   330.8 302880.  3.78  0.72 -38.25  16.67   6.30 0.68 1.62 1.48 -1.00  -1.0     -1.100.13 312.7 265292.
 4:22:23 0.29 270.66 147.54  4.82 1647 118.68   329.1 284474.  3.35 -0.34 -36.98  19.67   6.26 1.85 2.91 2.20 -1.00  -1.0     -1.100.71 316.2 235676.
 4:23:03 0.29 270.66 147.53  4.82 1647 124.29   330.1 283051.  2.74  2.09 -36.38  17.61   7.14 0.91 3.77 6.15 -1.00  -1.0     -1.103.07 320.5 260660.
 4:23:44 0.29 270.66 147.53  4.82 1647 127.00   326.6 281320.  3.69  1.43 -35.50  20.67   8.09 0.64 1.59 1.82 -1.00  -1.0     -1.104.48 312.6 236842.
 4:24:24 0.29 270.67 147.53  4.82 1647 109.19   325.9 251629.  4.96  0.79 -35.78  24.50   5.32 0.34 1.76 1.87 -1.00  -1.0     -1. 97.71 309.3 176313.
 4:25:05 0.29 270.67 147.52  4.82 1647 110.32   333.3 282405.  3.53  1.02 -36.84  24.55   5.20 0.94 1.43 1.27 -1.00  -1.0     -1. 88.65 320.3 198520.
 4:25:45 0.29 270.67 147.52  4.82 1647 120.61   327.8 289730.  4.72  1.45 -35.93  18.11  11.49 0.65 1.20 1.19 -1.00  -1.0     -1.101.50 317.0 260890.
 4:26:26 0.29 270.68 147.52  4.82 1647 126.91   326.4 296763.  5.04  1.28 -36.16  18.57   9.52 0.54 0.95 0.89 -1.00  -1.0     -1.107.08 312.3 232216.
 4:27:06 0.29 270.68 147.52  4.82 1647 122.75   326.9 267234.  5.09  1.09 -36.69  18.16  11.48 0.83 3.38 3.23 -1.00  -1.0     -1. 99.72 315.1 258165.
 4:27:47 0.29 270.68 147.51  4.82 1647 119.34   332.6 194657.  8.36 -1.61 -34.22  24.46   7.94 2.67 3.86 4.70 -1.00  -1.0     -1.103.30 314.2 132427.
 4:28:27 0.29 270.69 147.51  4.83 1647 117.81   323.3 232197.  6.37  0.92 -34.08  25.30   7.44 0.77 0.53 1.08 -1.00  -1.0     -1.103.70 306.3 167903.
 4:29:08 0.29 270.69 147.51  4.83 1647 108.01   326.3 245808.  5.84  1.09 -34.47  24.80   8.10 0.41 0.70 0.77 -1.00  -1.0     -1.104.17 307.8 204335.
 4:29:48 0.29 270.69 147.50  4.83 1647 116.44   329.3 251450.  6.11  0.32 -37.17  22.83   6.65 1.27 1.67 0.88 -1.00  -1.0     -1.102.56 307.8 176499.
 4:30:29 0.29 270.69 147.50  4.83 1647 109.22   331.1 290656.  3.48  0.56 -38.19  19.47   9.14 0.48 2.02 1.36 -1.00  -1.0     -1. 91.45 315.9 191159.
 4:31:09 0.29 270.70 147.50  4.83 1647 111.64   322.3 249803.  3.86  0.67 -34.18  18.09  16.25 1.73 1.83 3.89 -1.00  -1.0     -1.106.50 306.7 182281.
 4:31:50 0.29 270.70 147.49  4.83 1647 120.27   328.6 217150.  3.86  1.49 -34.58  19.55  14.01 1.98 2.32 4.35 -1.00  -1.0     -1. 94.34 314.9 143393.
 4:32:30 0.29 270.70 147.49  4.83 1647 123.56   323.1 261975.  5.40  0.30 -35.89  23.43   6.98 1.01 2.85 3.39 -1.00  -1.0     -1.102.13 307.4 174260.
 4:33:11 0.29 270.71 147.49  4.83 1647 112.42   330.7 212102.  5.75 -0.01 -36.35  24.54   4.96 0.65 0.82 1.14 -1.00  -1.0     -1. 95.08 314.7 184516.
 4:33:51 0.29 270.71 147.48  4.83 1647 107.10   330.0 226229.  4.90  0.85 -34.01  28.88   2.08 1.21 1.37 1.23 -1.00  -1.0     -1. 92.63 317.9 214713.
 4:34:32 0.29 270.71 147.48  4.83 1647 115.53   334.8 234636.  5.69  0.08 -33.31  29.32   2.59 0.43 0.90 0.73 -1.00  -1.0     -1. 94.95 318.0 179870.
 4:35:12 0.29 270.72 147.48  4.83 1647 114.52   332.2 227408.  4.61  0.39 -34.11  27.74   2.77 0.20 1.04 0.74 -1.00  -1.0     -1. 93.04 319.0 217881.
 4:35:53 0.29 270.72 147.47  4.83 1647 124.36   328.1 256079.  5.00  1.20 -33.62  25.48   2.86 1.21 1.69 2.06 -1.00  -1.0     -1.103.94 311.6 208889.
 4:36:33 0.29 270.72 147.47  4.83 1647 135.52   327.3 268998.  5.42  1.97 -34.06  14.66  16.45 0.79 6.81 8.28 -1.00  -1.0     -1.110.98 315.7 254231.
 4:37:14 0.29 270.73 147.47  4.83 1647 108.81   339.7 231173.  4.15  3.16 -33.86  14.10  21.50 0.95 1.67 1.31 -1.00  -1.0     -1. 94.04 323.6 196025.
 4:37:54 0.29 270.73 147.46  4.83 1647 109.66   341.7 271068.  3.71  1.73 -33.27  18.25  19.71 0.78 2.30 1.45 -1.00  -1.0     -1. 97.48 329.8 202122.
 4:38:35 0.29 270.73 147.46  4.83 1647  -1.00    -1.0     -1. -1.00 -1.00 -32.86  18.90  18.27 0.89 2.67 2.16 -1.00  -1.0     -1. 97.63 327.7 181855.
 4:39:15 0.29 270.74 147.46  4.83 1647 126.86   330.8 171600.  3.91  0.95 -33.27  20.20  18.36 0.51 1.95 1.38 -1.00  -1.0     -1. 99.93 330.2 197289.
 4:39:56 0.29 270.74 147.46  4.83 1647 124.60   332.6 190074.  4.10  1.53 -34.83  19.61  16.94 1.21 1.84 1.05 -1.00  -1.0     -1. 96.80 327.4 189106.
 4:40:36 0.29 270.74 147.45  4.83 1647 135.78   321.7 196597.  1.48  1.61 -36.62  15.15  16.58 1.72 3.37 3.13 -1.00  -1.0     -1.106.58 323.1 236917.
 4:41:17 0.29 270.75 147.45  4.83 1647 128.81   327.0 211504.  3.02  3.29 -37.29  12.29  15.46 1.39 3.04 2.98 -1.00  -1.0     -1.101.12 322.0 212426.
 4:41:57 0.29 270.75 147.45  4.83 1647 137.27   329.0 258688.  3.68  2.02 -36.89  11.01  15.72 0.90 2.87 2.07 -1.00  -1.0     -1.105.26 324.5 262726.
 4:42:38 0.29 270.75 147.45  4.83 1647 155.20   325.9 157092. -2.14  6.03 -33.28  -5.64  22.45 4.52 6.14 4.80 -1.00  -1.0     -1.127.03 330.3 177021.
 4:43:18 0.29 270.76 147.44  4.83 1647 138.70   323.9 276142.  3.41  2.11 -37.75  14.22  11.97 0.40 2.53 1.80 -1.00  -1.0     -1.107.30 319.0 273439.
 4:43:59 0.29 270.76 147.44  4.83 1647 128.06   326.6 199871.  4.71  1.44 -38.46  14.98  13.03 1.11 2.15 1.86 -1.00  -1.0     -1. 98.65 320.4 200686.
 4:44:39 0.29 270.76 147.44  4.83 1647 126.06   316.8 183252.  4.24  3.36 -37.95  15.31  15.05 0.31 1.87 1.15 -1.00  -1.0     -1. 98.86 310.4 180091.
 4:45:20 0.29 270.77 147.43  4.83 1647 123.30   323.1 202044.  4.59  2.95 -37.76  16.66  13.17 0.55 0.90 0.80 -1.00  -1.0     -1. 95.96 317.1 203402.
 4:46:00 0.29 270.77 147.43  4.83 1647 124.45   317.2 184879.  4.33  3.11 -37.46  14.96  14.97 0.37 0.93 0.95 -1.00  -1.0     -1. 99.96 315.2 237105.
 4:46:41 0.29 270.77 147.43  4.83 1647 115.41   323.0 195928.  4.01  2.53 -38.47  14.44  15.89 0.54 0.72 0.49 -1.00  -1.0     -1. 92.73 317.4 191415.
 4:47:21 0.29 270.78 147.43  4.84 1647 120.86   318.2 166055.  4.38  2.03 -38.38  17.76  10.51 0.54 1.90 1.82 -1.00  -1.0     -1. 93.26 312.9 160227.
 4:48:02 0.29 270.78 147.42  4.84 1647 121.38   322.1 186601.  4.62  1.51 -38.25  18.65  10.74 0.30 0.62 0.50 -1.00  -1.0     -1. 95.75 316.0 185568.
 4:48:42 0.29 270.78 147.42  4.84 1647  -1.00    -1.0     -1. -1.00 -1.00 -38.23  18.83  10.52 0.31 0.90 0.64 -1.00  -1.0     -1. 91.43 307.1 115645.
 4:49:23 0.29 270.78 147.42  4.84 1647  -1.00    -1.0     -1. -1.00 -1.00 -38.54  19.91  11.73 0.30 0.58 0.47 -1.00  -1.0     -1. 90.82 317.1 184857.
 4:50:03 0.29 270.79 147.41  4.84 1647  -1.00    -1.0     -1. -1.00 -1.00 -38.98  14.07  13.31 0.67 4.19 3.00 -1.00  -1.0     -1. 93.38 319.2 211627.
 4:50:44 0.29 270.79 147.41  4.84 1647 108.50   324.8 251382.  0.00  0.00 -38.60  14.33  16.77 0.50 0.95 1.11 -1.00  -1.0     -1. 91.13 322.2 193030.
